code,date,codeOpen ($),codeClose ($),codeVolume
ALHC,2022-02-02,7.699999809265137,7.75,1641300.0
ALHC,2022-02-03,8.010000228881836,7.71999979019165,1570400.0
ALIM,2022-02-02,4.489999771118164,4.409999847412109,1011100.0
ALIM,2022-02-04,4.340000152587891,4.53000020980835,63.0
ALJJ,2022-02-02,1.7000000476837158,1.840000033378601,100700.0
ALJJ,2022-02-03,1.7599999904632568,1.8300000429153442,83100.0
ALKS,2022-02-02,25.09000015258789,24.59000015258789,1080200.0
ALKS,2022-02-03,24.459999084472656,23.989999771118164,1211200.0
ALKT,2022-02-02,16.0,15.079999923706055,212800.0
ALKT,2022-02-03,14.5,14.600000381469727,155400.0
ALLK,2022-02-02,7.03000020980835,6.860000133514404,2154300.0
ALLK,2022-02-03,6.75,6.539999961853027,1723400.0
ALLO,2022-02-02,11.859999656677246,11.109999656677246,932200.0
ALLO,2022-02-03,11.029999732971191,10.600000381469727,1096000.0
